ensg	ensp	name
ENSMUSG00000025730	ENSMUSP00000131055 	Rab40c
ENSMUSG00000091896	ENSMUSP00000131206 	Ube2d2
ENSMUSG00000019944	ENSMUSP00000131222 	Rhobtb1
ENSMUSG00000029397	ENSMUSP00000131270 	Rchy1
ENSMUSG00000034343	ENSMUSP00000131330 	Ube2f
ENSMUSG00000053929	ENSMUSP00000131356 	Cyhr1
ENSMUSG00000028793	ENSMUSP00000131373 	Rnf19b
ENSMUSG00000022771	ENSMUSP00000131422 	Ppil2
ENSMUSG00000005936	ENSMUSP00000131435 	Kctd20
ENSMUSG00000051726	ENSMUSP00000131480 	Kcnf1
ENSMUSG00000025423	ENSMUSP00000131485 	Pias2
ENSMUSG00000038250	ENSMUSP00000131506 	Usp38
ENSMUSG00000025234	ENSMUSP00000131516 	Arih1
ENSMUSG00000030451	ENSMUSP00000131573 	Herc2
ENSMUSG00000043467	ENSMUSP00000131576 	Zbtb37
ENSMUSG00000067081	ENSMUSP00000131582 	Asb18
ENSMUSG00000022106	ENSMUSP00000131588 	Rcbtb2
ENSMUSG00000040270	ENSMUSP00000131592 	Bach2
ENSMUSG00000022075	ENSMUSP00000131694 	Rhobtb2
ENSMUSG00000041740	ENSMUSP00000131696 	Rnf10
ENSMUSG00000037536	ENSMUSP00000131708 	Fbxo34
ENSMUSG00000020627	ENSMUSP00000131709 	Klhl29
ENSMUSG00000024294	ENSMUSP00000131712 	Mib1
ENSMUSG00000051648	ENSMUSP00000131732 	Kctd19
ENSMUSG00000070923	ENSMUSP00000131745 	Klhl9
ENSMUSG00000052749	ENSMUSP00000131747 	Trim30b
ENSMUSG00000036309	ENSMUSP00000131833 	Skp1a
ENSMUSG00000020027	ENSMUSP00000131875 	Socs2
ENSMUSG00000004364	ENSMUSP00000131891 	Cul3
ENSMUSG00000052752	ENSMUSP00000131931 	Traf7
ENSMUSG00000039100	ENSMUSP00000132053 	March6
ENSMUSG00000019944	ENSMUSP00000132068 	Rhobtb1
ENSMUSG00000074424	ENSMUSP00000132199 	Gm10696
ENSMUSG00000029130	ENSMUSP00000132213 	Rnf32
ENSMUSG00000031930	ENSMUSP00000132224 	Wwp2
ENSMUSG00000037536	ENSMUSP00000132271 	Fbxo34
ENSMUSG00000005936	ENSMUSP00000132306 	Kctd20
ENSMUSG00000020271	ENSMUSP00000132367 	Fbxw11
ENSMUSG00000034403	ENSMUSP00000132393 	Pja1
ENSMUSG00000091896	ENSMUSP00000132446 	Ube2d2
ENSMUSG00000004364	ENSMUSP00000132485 	Cul3
ENSMUSG00000019944	ENSMUSP00000132497 	Rhobtb1
ENSMUSG00000035941	ENSMUSP00000132534 	Ibtk
ENSMUSG00000005575	ENSMUSP00000132604 	Ube2m
ENSMUSG00000034177	ENSMUSP00000132631 	Rnf43
ENSMUSG00000054770	ENSMUSP00000132677 	Kctd18
ENSMUSG00000021277	ENSMUSP00000132750 	Traf3
ENSMUSG00000025373	ENSMUSP00000132751 	Rnf41
ENSMUSG00000034391	ENSMUSP00000132787 	Fbxo15
ENSMUSG00000024589	ENSMUSP00000132838 	Nedd4l
ENSMUSG00000090112	ENSMUSP00000132870 	Shprh
ENSMUSG00000033182	ENSMUSP00000132930 	Kbtbd12
ENSMUSG00000033545	ENSMUSP00000132939 	Znrf1
ENSMUSG00000030598	ENSMUSP00000132989 	Fbxo17
ENSMUSG00000060450	ENSMUSP00000133070 	Rnf14
ENSMUSG00000028514	ENSMUSP00000133095 	Usp24
ENSMUSG00000047412	ENSMUSP00000133109 	Zbtb44
ENSMUSG00000032030	ENSMUSP00000133144 	Cul5
ENSMUSG00000037638	ENSMUSP00000133152 	Zbtb42
ENSMUSG00000036218	ENSMUSP00000133159 	Pdzrn4
ENSMUSG00000055652	ENSMUSP00000133175 	Klhl25
ENSMUSG00000043008	ENSMUSP00000133197 	Klhl6
ENSMUSG00000033287	ENSMUSP00000133210 	Kctd17
ENSMUSG00000024740	ENSMUSP00000133224 	Ddb1
ENSMUSG00000045409	ENSMUSP00000133298 	Trim39
ENSMUSG00000038056	ENSMUSP00000133304 	Mll3
ENSMUSG00000033545	ENSMUSP00000133309 	Znrf1
ENSMUSG00000051390	ENSMUSP00000133345 	Zbtb22
ENSMUSG00000053483	ENSMUSP00000133362 	Usp21
ENSMUSG00000022710	ENSMUSP00000133398 	Usp7
ENSMUSG00000033545	ENSMUSP00000133472 	Znrf1
ENSMUSG00000009293	ENSMUSP00000133515 	Ube2g2
ENSMUSG00000033545	ENSMUSP00000133519 	Znrf1
ENSMUSG00000073399	ENSMUSP00000133581 	Trim40
ENSMUSG00000015120	ENSMUSP00000133590 	Ube2i
ENSMUSG00000036492	ENSMUSP00000133710 	Rnf39
ENSMUSG00000024083	ENSMUSP00000133730 	Pja2
ENSMUSG00000079557	ENSMUSP00000133802 	March2
ENSMUSG00000056900	ENSMUSP00000133823 	Usp13
ENSMUSG00000079557	ENSMUSP00000133825 	March2
ENSMUSG00000049823	ENSMUSP00000133903 	Zbtb12
ENSMUSG00000036990	ENSMUSP00000133939 	Otud4
ENSMUSG00000079557	ENSMUSP00000133940 	March2
ENSMUSG00000050747	ENSMUSP00000133953 	Trim15
ENSMUSG00000029001	ENSMUSP00000133966 	Fbxo44
ENSMUSG00000033545	ENSMUSP00000133993 	Znrf1
ENSMUSG00000079557	ENSMUSP00000134026 	March2
ENSMUSG00000037638	ENSMUSP00000134028 	Zbtb42
ENSMUSG00000029001	ENSMUSP00000134064 	Fbxo44
ENSMUSG00000036990	ENSMUSP00000134097 	Otud4
ENSMUSG00000015120	ENSMUSP00000134161 	Ube2i
ENSMUSG00000015120	ENSMUSP00000134169 	Ube2i
ENSMUSG00000079557	ENSMUSP00000134220 	March2
ENSMUSG00000074480	ENSMUSP00000134222 	Mex3a
ENSMUSG00000033545	ENSMUSP00000134232 	Znrf1
ENSMUSG00000015120	ENSMUSP00000134261 	Ube2i
ENSMUSG00000015120	ENSMUSP00000134350 	Ube2i
ENSMUSG00000024083	ENSMUSP00000134380 	Pja2
ENSMUSG00000079557	ENSMUSP00000134437 	March2
ENSMUSG00000038056	ENSMUSP00000134442 	Mll3
ENSMUSG00000015120	ENSMUSP00000134450 	Ube2i
ENSMUSG00000032376	ENSMUSP00000134472 	Usp3
ENSMUSG00000000804	ENSMUSP00000134476 	Usp32
ENSMUSG00000015120	ENSMUSP00000134491 	Ube2i
ENSMUSG00000015120	ENSMUSP00000134540 	Ube2i
ENSMUSG00000015120	ENSMUSP00000134546 	Ube2i
ENSMUSG00000029001	ENSMUSP00000134624 	Fbxo44
ENSMUSG00000033545	ENSMUSP00000134634 	Znrf1
ENSMUSG00000009293	ENSMUSP00000134670 	Ube2g2
ENSMUSG00000041961	ENSMUSP00000134698 	Znrf3
ENSMUSG00000049314	ENSMUSP00000134707 	Fbxw13
ENSMUSG00000053929	ENSMUSP00000134739 	Cyhr1
ENSMUSG00000056459	ENSMUSP00000134748 	Zbtb25
ENSMUSG00000043467	ENSMUSP00000134753 	Zbtb37
ENSMUSG00000052752	ENSMUSP00000134759 	Traf7
ENSMUSG00000043467	ENSMUSP00000134769 	Zbtb37
ENSMUSG00000030788	ENSMUSP00000134781 	Rnf141
ENSMUSG00000043467	ENSMUSP00000134816 	Zbtb37
ENSMUSG00000052752	ENSMUSP00000134946 	Traf7
ENSMUSG00000052752	ENSMUSP00000134970 	Traf7
ENSMUSG00000032010	ENSMUSP00000135018 	Usp2
ENSMUSG00000030788	ENSMUSP00000135123 	Rnf141
ENSMUSG00000018733	ENSMUSP00000135145 	Pex12
ENSMUSG00000030788	ENSMUSP00000135227 	Rnf141
ENSMUSG00000052752	ENSMUSP00000135267 	Traf7
ENSMUSG00000052752	ENSMUSP00000135288 	Traf7
ENSMUSG00000090173	ENSMUSP00000135294 	Fbxw10
ENSMUSG00000092083	ENSMUSP00000135382 	Kcnb2
ENSMUSG00000056459	ENSMUSP00000135434 	Zbtb25
ENSMUSG00000056459	ENSMUSP00000135458 	Zbtb25
ENSMUSG00000032010	ENSMUSP00000135482 	Usp2
ENSMUSG00000028560	ENSMUSP00000135496 	Usp1
ENSMUSG00000037816	ENSMUSP00000135527 	Fbxw17
ENSMUSG00000093596	ENSMUSP00000135547 	Atxn3
ENSMUSG00000033510	ENSMUSP00000135559 	Otud7a
ENSMUSG00000058317	ENSMUSP00000135573 	Ube2e2
ENSMUSG00000058317	ENSMUSP00000135622 	Ube2e2
ENSMUSG00000018733	ENSMUSP00000135632 	Pex12
ENSMUSG00000037816	ENSMUSP00000135671 	Fbxw17
ENSMUSG00000058317	ENSMUSP00000135674 	Ube2e2
ENSMUSG00000056459	ENSMUSP00000135817 	Zbtb25
ENSMUSG00000052997	ENSMUSP00000135841 	Uba2
ENSMUSG00000056459	ENSMUSP00000135853 	Zbtb25
ENSMUSG00000090173	ENSMUSP00000135870 	Fbxw10
ENSMUSG00000052752	ENSMUSP00000135874 	Traf7
ENSMUSG00000052997	ENSMUSP00000135885 	Uba2
