ensg	ensp	name
ENSG00000239388	ENSP00000419199 	ASB14
ENSG00000012048	ENSP00000419274 	BRCA1
ENSG00000010318	ENSP00000419316 	PHF7
ENSG00000099999	ENSP00000419318 	RNF215
ENSG00000180537	ENSP00000419329 	RNF182
ENSG00000114125	ENSP00000419339 	RNF7
ENSG00000099999	ENSP00000419343 	RNF215
ENSG00000183763	ENSP00000419350 	TRAIP
ENSG00000183826	ENSP00000419382 	BTBD9
ENSG00000165188	ENSP00000419454 	RNF183
ENSG00000183763	ENSP00000419556 	TRAIP
ENSG00000106336	ENSP00000419587 	FBXO24
ENSG00000106336	ENSP00000419602 	FBXO24
ENSG00000099999	ENSP00000419630 	RNF215
ENSG00000186591	ENSP00000419689 	UBE2H
ENSG00000163930	ENSP00000419709 	BAP1
ENSG00000186591	ENSP00000419750 	UBE2H
ENSG00000003096	ENSP00000419803 	KLHL13
ENSG00000181722	ENSP00000419902 	ZBTB20
ENSG00000114125	ENSP00000419979 	RNF7
ENSG00000198919	ENSP00000419981 	DZIP3
ENSG00000012048	ENSP00000419988 	BRCA1
ENSG00000058056	ENSP00000420057 	USP13
ENSG00000183763	ENSP00000420085 	TRAIP
ENSG00000071794	ENSP00000420106 	HLTF
ENSG00000106336	ENSP00000420239 	FBXO24
ENSG00000156639	ENSP00000420240 	ZFAND3
ENSG00000012048	ENSP00000420253 	BRCA1
ENSG00000181722	ENSP00000420324 	ZBTB20
ENSG00000012048	ENSP00000420412 	BRCA1
ENSG00000071794	ENSP00000420429 	HLTF
ENSG00000213186	ENSP00000420451 	TRIM59
ENSG00000180537	ENSP00000420465 	RNF182
ENSG00000185619	ENSP00000420489 	PCGF3
ENSG00000082996	ENSP00000420510 	RNF13
ENSG00000213186	ENSP00000420520 	TRIM59
ENSG00000119771	ENSP00000420659 	KLHL29
ENSG00000082996	ENSP00000420667 	RNF13
ENSG00000184787	ENSP00000420671 	UBE2G2
ENSG00000181722	ENSP00000420684 	ZBTB20
ENSG00000012048	ENSP00000420705 	BRCA1
ENSG00000165188	ENSP00000420740 	RNF183
ENSG00000071794	ENSP00000420745 	HLTF
ENSG00000012048	ENSP00000420781 	BRCA1
ENSG00000121067	ENSP00000420852 	SPOP
ENSG00000145916	ENSP00000420875 	RMND5B
ENSG00000121067	ENSP00000420908 	SPOP
ENSG00000121067	ENSP00000420960 	SPOP
ENSG00000138641	ENSP00000421021 	HERC3
ENSG00000177311	ENSP00000421037 	ZBTB38
ENSG00000243335	ENSP00000421074 	KCTD7
ENSG00000163743	ENSP00000421084 	RCHY1
ENSG00000243335	ENSP00000421124 	KCTD7
ENSG00000176979	ENSP00000421142 	TRIM60
ENSG00000078140	ENSP00000421203 	UBE2K
ENSG00000172262	ENSP00000421246 	ZNF131
ENSG00000123552	ENSP00000421248 	USP45
ENSG00000109332	ENSP00000421310 	UBE2D3
ENSG00000145416	ENSP00000421322 	MARCH1
ENSG00000109466	ENSP00000421324 	KLHL2
ENSG00000123552	ENSP00000421706 	USP45
ENSG00000154447	ENSP00000421714 	SH3RF1
ENSG00000145390	ENSP00000421729 	USP53
ENSG00000151876	ENSP00000421749 	FBXO4
ENSG00000176979	ENSP00000421784 	TRIM60
ENSG00000072201	ENSP00000421897 	LNX1
ENSG00000109332	ENSP00000421904 	UBE2D3
ENSG00000173926	ENSP00000421979 	MARCH3
ENSG00000033178	ENSP00000421984 	UBA6
ENSG00000170448	ENSP00000422037 	NFXL1
ENSG00000066427	ENSP00000422073 	ATXN3
ENSG00000172262	ENSP00000422079 	ZNF131
ENSG00000177311	ENSP00000422081 	ZBTB38
ENSG00000230430	ENSP00000422097 	RP11-1396O13.4
ENSG00000146021	ENSP00000422099 	KLHL3
ENSG00000109466	ENSP00000422113 	KLHL2
ENSG00000090316	ENSP00000422215 	MAEA
ENSG00000249811	ENSP00000422216 	RP11-1286E23.16
ENSG00000168826	ENSP00000422321 	ZBTB49
ENSG00000177311	ENSP00000422347 	ZBTB38
ENSG00000164292	ENSP00000422360 	RHOBTB3
ENSG00000069869	ENSP00000422455 	NEDD4
ENSG00000123552	ENSP00000422460 	USP45
ENSG00000154277	ENSP00000422542 	UCHL1
ENSG00000249104	ENSP00000422621 	RP11-1286E23.12
ENSG00000172262	ENSP00000422659 	ZNF131
ENSG00000069869	ENSP00000422705 	NEDD4
ENSG00000177311	ENSP00000422757 	ZBTB38
ENSG00000005700	ENSP00000422762 	IBTK
ENSG00000164122	ENSP00000422877 	ASB5
ENSG00000228856	ENSP00000422887 	RP11-1396O13.11
ENSG00000177311	ENSP00000422894 	ZBTB38
ENSG00000109332	ENSP00000422939 	UBE2D3
ENSG00000258659	ENSP00000422947 	TRIM34
ENSG00000231637	ENSP00000422969 	RP11-1396O13.9
ENSG00000109790	ENSP00000423080 	KLHL5
ENSG00000063978	ENSP00000423100 	RNF4
ENSG00000248933	ENSP00000423115 	RP11-1286E23.17
ENSG00000121067	ENSP00000423124 	SPOP
ENSG00000145604	ENSP00000423188 	SKP2
ENSG00000235780	ENSP00000423211 	RP11-1396O13.7
ENSG00000109189	ENSP00000423244 	USP46
ENSG00000109332	ENSP00000423324 	UBE2D3
ENSG00000247746	ENSP00000423333 	USP51
ENSG00000154277	ENSP00000423348 	UCHL1
ENSG00000123552	ENSP00000423374 	USP45
ENSG00000134588	ENSP00000423390 	USP26
ENSG00000251258	ENSP00000423391 	RFPL4B
ENSG00000185619	ENSP00000423393 	PCGF3
ENSG00000164164	ENSP00000423453 	OTUD4
ENSG00000160087	ENSP00000423480 	UBE2J2
ENSG00000109332	ENSP00000423487 	UBE2D3
ENSG00000250844	ENSP00000423503 	RP11-1286E23.13
ENSG00000146021	ENSP00000423585 	KLHL3
ENSG00000154277	ENSP00000423623 	UCHL1
ENSG00000183580	ENSP00000423630 	FBXL7
ENSG00000109332	ENSP00000423692 	UBE2D3
ENSG00000231051	ENSP00000423777 	RP11-1396O13.8
ENSG00000171617	ENSP00000423804 	ENC1
ENSG00000109332	ENSP00000423869 	UBE2D3
ENSG00000160087	ENSP00000423880 	UBE2J2
ENSG00000109790	ENSP00000423897 	KLHL5
ENSG00000152503	ENSP00000423934 	TRIM36
ENSG00000172262	ENSP00000423945 	ZNF131
ENSG00000109685	ENSP00000423972 	WHSC1
ENSG00000163743	ENSP00000423976 	RCHY1
ENSG00000123552	ENSP00000423993 	USP45
ENSG00000113595	ENSP00000424044 	TRIM23
ENSG00000063978	ENSP00000424076 	RNF4
ENSG00000250913	ENSP00000424077 	RP11-1286E23.18
ENSG00000145416	ENSP00000424089 	MARCH1
ENSG00000138646	ENSP00000424129 	HERC5
ENSG00000145332	ENSP00000424131 	KLHL8
ENSG00000183775	ENSP00000424151 	KCTD16
ENSG00000164164	ENSP00000424192 	OTUD4
ENSG00000109466	ENSP00000424198 	KLHL2
ENSG00000145604	ENSP00000424234 	SKP2
ENSG00000177311	ENSP00000424254 	ZBTB38
ENSG00000157911	ENSP00000424291 	PEX10
ENSG00000160087	ENSP00000424342 	UBE2J2
ENSG00000109332	ENSP00000424359 	UBE2D3
ENSG00000072201	ENSP00000424364 	LNX1
ENSG00000123552	ENSP00000424372 	USP45
ENSG00000090316	ENSP00000424436 	MAEA
ENSG00000163743	ENSP00000424472 	RCHY1
ENSG00000156463	ENSP00000424497 	SH3RF2
ENSG00000168826	ENSP00000424525 	ZBTB49
ENSG00000159202	ENSP00000424543 	UBE2Z
ENSG00000163743	ENSP00000424631 	RCHY1
ENSG00000109332	ENSP00000424710 	UBE2D3
ENSG00000152503	ENSP00000424743 	TRIM36
ENSG00000172262	ENSP00000424771 	ZNF131
ENSG00000069869	ENSP00000424827 	NEDD4
ENSG00000146021	ENSP00000424828 	KLHL3
ENSG00000164292	ENSP00000424844 	RHOBTB3
ENSG00000131508	ENSP00000424941 	UBE2D2
ENSG00000146063	ENSP00000424979 	TRIM41
ENSG00000151876	ENSP00000424991 	FBXO4
ENSG00000119048	ENSP00000425137 	UBE2B
ENSG00000172262	ENSP00000425139 	ZNF131
ENSG00000183580	ENSP00000425184 	FBXL7
ENSG00000146083	ENSP00000425253 	RNF44
ENSG00000078140	ENSP00000425301 	UBE2K
ENSG00000232264	ENSP00000425375 	USP17
ENSG00000159202	ENSP00000425398 	UBE2Z
ENSG00000118564	ENSP00000425472 	FBXL5
ENSG00000170153	ENSP00000425568 	RNF150
ENSG00000248920	ENSP00000425582 	RP11-1286E23.14
ENSG00000172262	ENSP00000425623 	ZNF131
ENSG00000177311	ENSP00000425705 	ZBTB38
ENSG00000172262	ENSP00000425722 	ZNF131
ENSG00000168826	ENSP00000425747 	ZBTB49
ENSG00000109332	ENSP00000425762 	UBE2D3
ENSG00000170448	ENSP00000425812 	NFXL1
ENSG00000170153	ENSP00000425840 	RNF150
ENSG00000123552	ENSP00000425876 	USP45
ENSG00000121067	ENSP00000425905 	SPOP
ENSG00000170153	ENSP00000425947 	RNF150
ENSG00000227140	ENSP00000425955 	USP17L5
ENSG00000173821	ENSP00000425956 	RNF213
ENSG00000164616	ENSP00000425963 	FBXL21
ENSG00000164164	ENSP00000425972 	OTUD4
ENSG00000145495	ENSP00000426000 	MARCH6
ENSG00000197530	ENSP00000426103 	MIB2
ENSG00000178222	ENSP00000426115 	RNF212
ENSG00000197530	ENSP00000426128 	MIB2
ENSG00000153558	ENSP00000426163 	FBXL2
ENSG00000146021	ENSP00000426173 	KLHL3
ENSG00000177311	ENSP00000426288 	ZBTB38
ENSG00000119048	ENSP00000426364 	UBE2B
ENSG00000177311	ENSP00000426387 	ZBTB38
ENSG00000005700	ENSP00000426405 	IBTK
ENSG00000145868	ENSP00000426410 	FBXO38
ENSG00000072201	ENSP00000426445 	LNX1
ENSG00000176979	ENSP00000426496 	TRIM60
ENSG00000063978	ENSP00000426503 	RNF4
ENSG00000172262	ENSP00000426504 	ZNF131
ENSG00000131508	ENSP00000426523 	UBE2D2
ENSG00000183775	ENSP00000426548 	KCTD16
ENSG00000109332	ENSP00000426586 	UBE2D3
ENSG00000172262	ENSP00000426614 	ZNF131
ENSG00000109332	ENSP00000426620 	UBE2D3
ENSG00000145390	ENSP00000426628 	USP53
ENSG00000154277	ENSP00000426634 	UCHL1
ENSG00000066427	ENSP00000426697 	ATXN3
ENSG00000145416	ENSP00000426731 	MARCH1
ENSG00000090316	ENSP00000426807 	MAEA
ENSG00000013561	ENSP00000426832 	RNF14
ENSG00000154277	ENSP00000426895 	UCHL1
ENSG00000177311	ENSP00000426931 	ZBTB38
ENSG00000121067	ENSP00000426986 	SPOP
ENSG00000101901	ENSP00000427093 	ALG13
ENSG00000063978	ENSP00000427212 	RNF4
ENSG00000145416	ENSP00000427223 	MARCH1
ENSG00000250745	ENSP00000427264 	RP11-1286E23.15
ENSG00000164117	ENSP00000427313 	FBXO8
ENSG00000229579	ENSP00000427366 	RP11-1396O13.5
ENSG00000164117	ENSP00000427506 	FBXO8
ENSG00000090316	ENSP00000427512 	MAEA
ENSG00000154447	ENSP00000427585 	SH3RF1
ENSG00000170185	ENSP00000427647 	USP38
ENSG00000197530	ENSP00000427680 	MIB2
ENSG00000138942	ENSP00000427755 	RNF185
ENSG00000123124	ENSP00000427793 	WWP1
ENSG00000135722	ENSP00000427895 	FBXL8
ENSG00000147677	ENSP00000427908 	EIF3H
ENSG00000008853	ENSP00000427926 	RHOBTB2
ENSG00000104517	ENSP00000428062 	UBR5
ENSG00000154582	ENSP00000428074 	TCEB1
ENSG00000085382	ENSP00000428110 	HACE1
ENSG00000154582	ENSP00000428171 	TCEB1
ENSG00000147677	ENSP00000428195 	EIF3H
ENSG00000156804	ENSP00000428205 	FBXO32
ENSG00000169139	ENSP00000428209 	UBE2V2
ENSG00000197530	ENSP00000428264 	MIB2
ENSG00000154582	ENSP00000428334 	TCEB1
ENSG00000111671	ENSP00000428338 	SPSB2
ENSG00000135722	ENSP00000428379 	FBXL8
ENSG00000121022	ENSP00000428586 	COPS5
ENSG00000164751	ENSP00000428590 	PEX2
ENSG00000164751	ENSP00000428638 	PEX2
ENSG00000163013	ENSP00000428646 	FBXO41
ENSG00000197530	ENSP00000428660 	MIB2
ENSG00000147677	ENSP00000428669 	EIF3H
ENSG00000104517	ENSP00000428693 	UBR5
ENSG00000146373	ENSP00000428698 	RNF217
ENSG00000072803	ENSP00000428753 	FBXW11
ENSG00000104228	ENSP00000428770 	TRIM35
ENSG00000104343	ENSP00000428813 	UBE2W
ENSG00000169139	ENSP00000428818 	UBE2V2
ENSG00000104343	ENSP00000428835 	UBE2W
ENSG00000156831	ENSP00000428846 	NSMCE2
ENSG00000147677	ENSP00000428885 	EIF3H
ENSG00000214050	ENSP00000428902 	FBXO16
ENSG00000034677	ENSP00000428968 	RNF19A
ENSG00000145860	ENSP00000429071 	RNF145
ENSG00000123124	ENSP00000429076 	WWP1
ENSG00000008853	ENSP00000429141 	RHOBTB2
ENSG00000154582	ENSP00000429187 	TCEB1
ENSG00000205189	ENSP00000429332 	ZBTB10
ENSG00000214050	ENSP00000429390 	FBXO16
ENSG00000113558	ENSP00000429415 	SKP1
ENSG00000169139	ENSP00000429419 	UBE2V2
ENSG00000113558	ENSP00000429472 	SKP1
ENSG00000113269	ENSP00000429509 	RNF130
ENSG00000085382	ENSP00000429520 	HACE1
ENSG00000162931	ENSP00000429555 	TRIM17
ENSG00000154582	ENSP00000429596 	TCEB1
ENSG00000156831	ENSP00000429612 	NSMCE2
ENSG00000131508	ENSP00000429613 	UBE2D2
ENSG00000135722	ENSP00000429684 	FBXL8
ENSG00000113558	ENSP00000429686 	SKP1
ENSG00000214050	ENSP00000429687 	FBXO16
ENSG00000121022	ENSP00000429774 	COPS5
ENSG00000154582	ENSP00000429789 	TCEB1
ENSG00000214357	ENSP00000429797 	NEURL1B
ENSG00000169139	ENSP00000429886 	UBE2V2
ENSG00000154582	ENSP00000429906 	TCEB1
ENSG00000147677	ENSP00000429931 	EIF3H
ENSG00000113558	ENSP00000429961 	SKP1
ENSG00000113558	ENSP00000429995 	SKP1
ENSG00000113558	ENSP00000429996 	SKP1
ENSG00000214357	ENSP00000430001 	NEURL1B
ENSG00000169139	ENSP00000430019 	UBE2V2
ENSG00000135722	ENSP00000430027 	FBXL8
ENSG00000154582	ENSP00000430224 	TCEB1
ENSG00000123124	ENSP00000430228 	WWP1
ENSG00000113269	ENSP00000430237 	RNF130
ENSG00000135679	ENSP00000430257 	MDM2
ENSG00000185619	ENSP00000430393 	PCGF3
ENSG00000145860	ENSP00000430397 	RNF145
ENSG00000162931	ENSP00000430468 	TRIM17
ENSG00000135722	ENSP00000430490 	FBXL8
ENSG00000169139	ENSP00000430491 	UBE2V2
ENSG00000106346	ENSP00000430568 	USP42
ENSG00000083168	ENSP00000430606 	KAT6A
ENSG00000143756	ENSP00000430632 	FBXO28
ENSG00000156831	ENSP00000430668 	NSMCE2
ENSG00000156486	ENSP00000430712 	KCNS2
ENSG00000135722	ENSP00000430745 	FBXL8
ENSG00000145860	ENSP00000430753 	RNF145
ENSG00000113558	ENSP00000430774 	SKP1
ENSG00000182674	ENSP00000430846 	KCNB2
ENSG00000111671	ENSP00000430872 	SPSB2
ENSG00000113558	ENSP00000430885 	SKP1
ENSG00000145860	ENSP00000430955 	RNF145
ENSG00000113558	ENSP00000431067 	SKP1
ENSG00000034677	ENSP00000431077 	RNF19A
ENSG00000106346	ENSP00000431127 	USP42
ENSG00000188997	ENSP00000431130 	KCTD21
ENSG00000151364	ENSP00000431155 	KCTD14
ENSG00000116750	ENSP00000431171 	UCHL5
ENSG00000148925	ENSP00000431186 	BTBD10
ENSG00000166266	ENSP00000431221 	CUL5
ENSG00000137522	ENSP00000431286 	RNF121
ENSG00000151893	ENSP00000431329 	C10orf46
ENSG00000110429	ENSP00000431502 	FBXO3
ENSG00000168930	ENSP00000431618 	TRIM49
ENSG00000167257	ENSP00000431643 	RNF214
ENSG00000110330	ENSP00000431723 	BIRC2
ENSG00000110429	ENSP00000431745 	FBXO3
ENSG00000167333	ENSP00000431783 	TRIM68
ENSG00000188997	ENSP00000431789 	KCTD21
ENSG00000175390	ENSP00000431800 	EIF3F
ENSG00000070047	ENSP00000431870 	PHRF1
ENSG00000118369	ENSP00000431876 	USP35
ENSG00000182359	ENSP00000431910 	KBTBD3
ENSG00000090686	ENSP00000431949 	USP48
ENSG00000214891	ENSP00000431987 	TRIM64C
ENSG00000154359	ENSP00000432130 	LONRF1
ENSG00000182359	ENSP00000432163 	KBTBD3
ENSG00000116525	ENSP00000432294 	TRIM62
ENSG00000233436	ENSP00000432341 	BTBD18
ENSG00000077254	ENSP00000432392 	USP33
ENSG00000077254	ENSP00000432667 	USP33
ENSG00000185670	ENSP00000432731 	ZBTB3
ENSG00000173120	ENSP00000432786 	KDM2A
ENSG00000254726	ENSP00000432845 	MEX3A
ENSG00000167257	ENSP00000432903 	RNF214
ENSG00000023445	ENSP00000432907 	BIRC3
ENSG00000110171	ENSP00000433070 	TRIM3
ENSG00000110171	ENSP00000433102 	TRIM3
ENSG00000177301	ENSP00000433109 	KCNA2
ENSG00000123444	ENSP00000433124 	KBTBD4
ENSG00000170242	ENSP00000433146 	USP47
ENSG00000154359	ENSP00000433327 	LONRF1
ENSG00000123444	ENSP00000433340 	KBTBD4
ENSG00000123444	ENSP00000433404 	KBTBD4
ENSG00000167257	ENSP00000433410 	RNF214
ENSG00000196323	ENSP00000433457 	ZBTB44
ENSG00000143207	ENSP00000433517 	RFWD2
ENSG00000137522	ENSP00000433574 	RNF121
ENSG00000175104	ENSP00000433623 	TRAF6
ENSG00000123444	ENSP00000433653 	KBTBD4
ENSG00000011590	ENSP00000433657 	ZBTB32
ENSG00000116254	ENSP00000433676 	CHD5
ENSG00000172578	ENSP00000433734 	KLHL6
ENSG00000187954	ENSP00000433769 	CYHR1
ENSG00000110429	ENSP00000433781 	FBXO3
ENSG00000143207	ENSP00000433810 	RFWD2
ENSG00000110042	ENSP00000434055 	DTX4
ENSG00000110429	ENSP00000434099 	FBXO3
ENSG00000188997	ENSP00000434174 	KCTD21
ENSG00000196323	ENSP00000434177 	ZBTB44
ENSG00000255238	ENSP00000434234 	CTD-2611O12.3
ENSG00000131398	ENSP00000434241 	KCNC3
ENSG00000110315	ENSP00000434320 	RNF141
ENSG00000156587	ENSP00000434348 	UBE2L6
ENSG00000077254	ENSP00000434441 	USP33
ENSG00000187954	ENSP00000434470 	CYHR1
ENSG00000123444	ENSP00000434477 	KBTBD4
ENSG00000166349	ENSP00000434610 	RAG1
ENSG00000170236	ENSP00000434676 	USP50
ENSG00000147548	ENSP00000434730 	WHSC1L1
ENSG00000120925	ENSP00000434797 	RNF170
ENSG00000227277	ENSP00000434880 	RNF5
ENSG00000118369	ENSP00000434942 	USP35
ENSG00000110330	ENSP00000434979 	BIRC2
ENSG00000188997	ENSP00000435025 	KCTD21
ENSG00000185278	ENSP00000435062 	ZBTB37
ENSG00000110315	ENSP00000435086 	RNF141
ENSG00000148925	ENSP00000435257 	BTBD10
ENSG00000156587	ENSP00000435265 	UBE2L6
ENSG00000110171	ENSP00000435344 	TRIM3
ENSG00000070047	ENSP00000435360 	PHRF1
ENSG00000167257	ENSP00000435361 	RNF214
ENSG00000166266	ENSP00000435376 	CUL5
ENSG00000196323	ENSP00000435413 	ZBTB44
ENSG00000175556	ENSP00000435426 	LONRF3
ENSG00000188997	ENSP00000435428 	KCTD21
ENSG00000118369	ENSP00000435468 	USP35
ENSG00000066427	ENSP00000435571 	ATXN3
ENSG00000123444	ENSP00000435651 	KBTBD4
ENSG00000173120	ENSP00000435776 	KDM2A
ENSG00000120925	ENSP00000435782 	RNF170
ENSG00000164794	ENSP00000435954 	KCNV1
ENSG00000118369	ENSP00000436001 	USP35
ENSG00000167333	ENSP00000436112 	TRIM68
ENSG00000196323	ENSP00000436187 	ZBTB44
ENSG00000182359	ENSP00000436262 	KBTBD3
ENSG00000120925	ENSP00000436416 	RNF170
ENSG00000116396	ENSP00000436656 	KCNC4
ENSG00000123444	ENSP00000436713 	KBTBD4
ENSG00000110330	ENSP00000436741 	BIRC2
ENSG00000023445	ENSP00000436855 	BIRC3
ENSG00000133884	ENSP00000436901 	DPF2
ENSG00000036672	ENSP00000436952 	USP2
ENSG00000162298	ENSP00000436984 	SYVN1
ENSG00000066427	ENSP00000437157 	ATXN3
ENSG00000143207	ENSP00000437275 	RFWD2
ENSG00000110171	ENSP00000437283 	TRIM3
ENSG00000110906	ENSP00000437348 	KCTD10
ENSG00000167770	ENSP00000437453 	OTUB1
ENSG00000145743	ENSP00000437464 	FBXL17
ENSG00000112182	ENSP00000437473 	BACH2
ENSG00000126261	ENSP00000437484 	UBA2
ENSG00000102445	ENSP00000437501 	KIAA0226L
ENSG00000109466	ENSP00000437526 	KLHL2
ENSG00000114853	ENSP00000437543 	ZBTB47
ENSG00000145916	ENSP00000437630 	RMND5B
ENSG00000161243	ENSP00000437662 	FBXO27
ENSG00000109906	ENSP00000437716 	ZBTB16
ENSG00000198642	ENSP00000437733 	KLHL9
ENSG00000089094	ENSP00000437821 	KDM2B
ENSG00000105879	ENSP00000438110 	CBLL1
ENSG00000066427	ENSP00000438147 	ATXN3
ENSG00000076604	ENSP00000438154 	TRAF4
ENSG00000197562	ENSP00000438382 	RAB40C
ENSG00000166006	ENSP00000438423 	KCNC2
ENSG00000074319	ENSP00000438471 	TSG101
ENSG00000197562	ENSP00000438492 	RAB40C
ENSG00000149243	ENSP00000438526 	KLHL35
ENSG00000158445	ENSP00000438564 	KCNB1
ENSG00000033800	ENSP00000438574 	PIAS1
ENSG00000146809	ENSP00000438643 	ASB15
ENSG00000160685	ENSP00000438647 	ZBTB7B
ENSG00000187555	ENSP00000438675 	USP7
ENSG00000044090	ENSP00000438788 	CUL7
ENSG00000072609	ENSP00000438816 	CHFR
ENSG00000110344	ENSP00000438918 	UBE4A
ENSG00000112078	ENSP00000439118 	KCTD20
ENSG00000090316	ENSP00000439126 	MAEA
ENSG00000167770	ENSP00000439142 	OTUB1
ENSG00000187555	ENSP00000439272 	USP7
ENSG00000204599	ENSP00000439400 	TRIM39
ENSG00000176871	ENSP00000439450 	WSB2
ENSG00000022840	ENSP00000439510 	RNF10
ENSG00000123552	ENSP00000439569 	USP45
ENSG00000150361	ENSP00000439602 	KLHL1
ENSG00000118503	ENSP00000439665 	TNFAIP3
ENSG00000165338	ENSP00000439687 	HECTD2
ENSG00000133606	ENSP00000439699 	MKRN1
ENSG00000184828	ENSP00000439781 	ZBTB7C
ENSG00000167986	ENSP00000439787 	DDB1
ENSG00000133606	ENSP00000439823 	MKRN1
ENSG00000066427	ENSP00000439892 	ATXN3
ENSG00000147912	ENSP00000440061 	FBXO10
ENSG00000144744	ENSP00000440085 	UBA3
ENSG00000167770	ENSP00000440211 	OTUB1
ENSG00000110107	ENSP00000440266 	PRPF19
ENSG00000167986	ENSP00000440269 	DDB1
ENSG00000146083	ENSP00000440352 	RNF44
ENSG00000099949	ENSP00000440353 	LZTR1
ENSG00000186231	ENSP00000440382 	KLHL32
ENSG00000089094	ENSP00000440430 	KDM2B
ENSG00000181481	ENSP00000440470 	RNF135
ENSG00000085274	ENSP00000440637 	MYNN
ENSG00000003096	ENSP00000440707 	KLHL13
ENSG00000048028	ENSP00000440799 	USP28
ENSG00000183655	ENSP00000440816 	KLHL25
ENSG00000135093	ENSP00000440837 	USP30
ENSG00000034063	ENSP00000440841 	UHRF1
ENSG00000135679	ENSP00000440932 	MDM2
ENSG00000124422	ENSP00000440950 	USP22
ENSG00000003096	ENSP00000441029 	KLHL13
ENSG00000086102	ENSP00000441049 	NFX1
ENSG00000091073	ENSP00000441082 	DTX2
ENSG00000110171	ENSP00000441091 	TRIM3
ENSG00000151116	ENSP00000441092 	UEVLD
ENSG00000122550	ENSP00000441136 	KLHL7
ENSG00000055483	ENSP00000441214 	USP36
ENSG00000153558	ENSP00000441228 	FBXL2
ENSG00000180537	ENSP00000441271 	RNF182
ENSG00000167770	ENSP00000441328 	OTUB1
ENSG00000055130	ENSP00000441340 	CUL1
ENSG00000124356	ENSP00000441441 	STAMBP
ENSG00000167986	ENSP00000441522 	DDB1
ENSG00000186231	ENSP00000441527 	KLHL32
ENSG00000089234	ENSP00000441659 	BRAP
ENSG00000110906	ENSP00000441672 	KCTD10
ENSG00000138641	ENSP00000441703 	HERC3
ENSG00000198833	ENSP00000441898 	UBE2J1
ENSG00000072609	ENSP00000441967 	CHFR
ENSG00000108375	ENSP00000441969 	RNF43
ENSG00000180537	ENSP00000442021 	RNF182
ENSG00000204599	ENSP00000442067 	TRIM39
ENSG00000259662	ENSP00000442112 	AC118274.1
ENSG00000048028	ENSP00000442257 	USP28
ENSG00000151148	ENSP00000442276 	UBE3B
ENSG00000175390	ENSP00000442283 	EIF3F
ENSG00000203734	ENSP00000442307 	ECT2L
ENSG00000078967	ENSP00000442350 	UBE2D4
ENSG00000122550	ENSP00000442363 	KLHL7
ENSG00000122550	ENSP00000442366 	KLHL7
ENSG00000066427	ENSP00000442390 	ATXN3
ENSG00000048028	ENSP00000442431 	USP28
ENSG00000174989	ENSP00000442489 	FBXW8
ENSG00000013561	ENSP00000442490 	RNF14
ENSG00000168301	ENSP00000442507 	KCTD6
ENSG00000082996	ENSP00000442599 	RNF13
ENSG00000136014	ENSP00000442629 	USP44
ENSG00000118503	ENSP00000442647 	TNFAIP3
ENSG00000163462	ENSP00000442719 	TRIM46
ENSG00000185722	ENSP00000442785 	ANKFY1
ENSG00000151148	ENSP00000442825 	UBE3B
ENSG00000156256	ENSP00000442855 	USP16
ENSG00000120833	ENSP00000442898 	SOCS2
ENSG00000145860	ENSP00000442941 	RNF145
ENSG00000151116	ENSP00000442974 	UEVLD
ENSG00000136536	ENSP00000442992 	MARCH7
ENSG00000109906	ENSP00000443013 	ZBTB16
ENSG00000184887	ENSP00000443091 	BTBD6
ENSG00000151148	ENSP00000443131 	UBE3B
ENSG00000159579	ENSP00000443176 	RSPRY1
ENSG00000003096	ENSP00000443191 	KLHL13
ENSG00000180537	ENSP00000443228 	RNF182
ENSG00000078043	ENSP00000443238 	PIAS2
ENSG00000135679	ENSP00000443274 	MDM2
ENSG00000198373	ENSP00000443298 	WWP2
ENSG00000189195	ENSP00000443397 	BTBD8
ENSG00000187555	ENSP00000443646 	USP7
ENSG00000135093	ENSP00000443678 	USP30
ENSG00000164794	ENSP00000443741 	KCNV1
ENSG00000173838	ENSP00000443746 	MARCH10
ENSG00000137522	ENSP00000443799 	RNF121
ENSG00000102858	ENSP00000443810 	MGRN1
ENSG00000183579	ENSP00000443824 	ZNRF3
ENSG00000136161	ENSP00000443862 	RCBTB2
ENSG00000103035	ENSP00000443925 	PSMD7
ENSG00000112343	ENSP00000443976 	TRIM38
ENSG00000132109	ENSP00000444045 	TRIM21
ENSG00000120696	ENSP00000444072 	KBTBD7
ENSG00000141622	ENSP00000444285 	RNF165
ENSG00000204616	ENSP00000444311 	TRIM31
ENSG00000213186	ENSP00000444313 	TRIM59
ENSG00000165572	ENSP00000444326 	KBTBD6
ENSG00000167770	ENSP00000444357 	OTUB1
ENSG00000176871	ENSP00000444431 	WSB2
ENSG00000003096	ENSP00000444450 	KLHL13
ENSG00000005810	ENSP00000444596 	MYCBP2
ENSG00000141569	ENSP00000444607 	TRIM65
ENSG00000119682	ENSP00000444648 	KIAA0317
ENSG00000101236	ENSP00000444711 	RNF24
ENSG00000118503	ENSP00000444718 	TNFAIP3
ENSG00000183655	ENSP00000444739 	KLHL25
ENSG00000087448	ENSP00000444748 	KLHDC5
ENSG00000155034	ENSP00000444797 	FBXL18
ENSG00000100221	ENSP00000444798 	JOSD1
ENSG00000110171	ENSP00000444802 	TRIM3
ENSG00000108094	ENSP00000444856 	CUL2
ENSG00000140455	ENSP00000444904 	USP3
