name	ensp	Cytoplasm	Golgi apparatus	Plasma membrane	Lysosome	Endosome	Nucleus	Cytoskeleton	Mitochondrion
UCMA	ENSP00000367952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HTR2A	ENSP00000367959	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ID4	ENSP00000367972	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SEPT8	ENSP00000367991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESD	ENSP00000367992	5.0	4.0	4.0	0.0	0.0	4.0	0.0	0.0
ZFC3H1	ENSP00000368017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIF3A	ENSP00000368020	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
ATAD3A	ENSP00000368030	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
FRG2	ENSP00000368039	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
AAX38247.1	ENSP00000368046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAO1	ENSP00000368066	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP4V2	ENSP00000368079	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKL4	ENSP00000368080	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAB3IP	ENSP00000368086	5.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0
CCDC3	ENSP00000368102	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BMP2	ENSP00000368104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALT	ENSP00000368119	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
CAMK1D	ENSP00000368124	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
LRRN4	ENSP00000368135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C8orf83	ENSP00000368138	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRLS1	ENSP00000368140	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
PRR5L	ENSP00000368144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALKBH6	ENSP00000368152	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SDHAF1	ENSP00000368165	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
DVL1	ENSP00000368169	3.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0
DHRS13	ENSP00000368173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCM8	ENSP00000368174	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ARID3C	ENSP00000368189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPHS1	ENSP00000368190	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
GK	ENSP00000368226	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
ATL2	ENSP00000368237	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHGB	ENSP00000368244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NR0B1	ENSP00000368253	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C7orf66	ENSP00000368292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REXO1L1	ENSP00000368295	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
GPCPD1	ENSP00000368305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRCAM	ENSP00000368314	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ARX	ENSP00000368332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBM24	ENSP00000368341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
POLA1	ENSP00000368349	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TPT1	ENSP00000368350	5.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0
SARM1	ENSP00000368351	4.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0
SLC10A5	ENSP00000368353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FABP9	ENSP00000368362	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NGRN	ENSP00000368389	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TPD52	ENSP00000368391	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAX6	ENSP00000368401	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
C15orf58	ENSP00000368405	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCNA	ENSP00000368438	4.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0
PCYT1B	ENSP00000368439	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CD83	ENSP00000368450	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
NUFIP1	ENSP00000368459	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
KIF24	ENSP00000368464	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
CCDC90A	ENSP00000368468	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
SERP2	ENSP00000368477	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B3GALT6	ENSP00000368496	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
SCGBL	ENSP00000368502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGR4	ENSP00000368516	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ECHDC3	ENSP00000368517	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
DNAJC15	ENSP00000368523	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
APOO	ENSP00000368528	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
TNFRSF4	ENSP00000368538	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
VIT	ENSP00000368544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIRT5	ENSP00000368552	5.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0
C10orf31	ENSP00000368558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJC2	ENSP00000368565	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SAT1	ENSP00000368572	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C6orf114	ENSP00000368580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GFOD1	ENSP00000368589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOT9	ENSP00000368605	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
KIAA0564	ENSP00000368612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C1orf159	ENSP00000368623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GATA3	ENSP00000368632	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
POLR2J3	ENSP00000368645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRDX4	ENSP00000368646	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
C13orf15	ENSP00000368664	5.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
PTCHD1	ENSP00000368666	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
DDX53	ENSP00000368667	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
AGRN	ENSP00000368678	4.0	4.0	5.0	4.0	0.0	0.0	0.0	0.0
PHEX	ENSP00000368682	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
EDN1	ENSP00000368683	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RASSF2	ENSP00000368684	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
E2F4	ENSP00000368686	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
LYRM7	ENSP00000368688	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
HIVEP1	ENSP00000368698	5.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0
ISG15	ENSP00000368699	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAA16	ENSP00000368716	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
XDH	ENSP00000368727	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDE7A	ENSP00000368730	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM170B	ENSP00000368737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRNP	ENSP00000368748	5.0	4.0	4.0	0.0	0.0	5.0	0.0	0.0
BAZ2A	ENSP00000368754	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
MUC12	ENSP00000368755	4.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0
CTXN3	ENSP00000368758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NEDD9	ENSP00000368759	5.0	5.0	0.0	0.0	0.0	5.0	5.0	0.0
ZNF827	ENSP00000368761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ADRA1D	ENSP00000368766	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ASPH	ENSP00000368767	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
MTRF1	ENSP00000368790	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
MBTPS2	ENSP00000368798	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
WBP4	ENSP00000368801	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0
GCM2	ENSP00000368805	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SMPX	ENSP00000368808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAN2	ENSP00000368809	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
KLHL34	ENSP00000368813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CMTM1	ENSP00000368814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOM1L2	ENSP00000368818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNKSR2	ENSP00000368824	5.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0
SNX2	ENSP00000368831	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
NFX1	ENSP00000368856	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
TMEM14B	ENSP00000368858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INSC	ENSP00000368872	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXO1	ENSP00000368880	4.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0
KIN	ENSP00000368881	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
RPS6KA3	ENSP00000368884	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
PAK1IP1	ENSP00000368887	0.0	0.0	4.0	0.0	0.0	5.0	0.0	0.0
LHFP	ENSP00000368908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PSTPIP1	ENSP00000368914	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
NHLRC3	ENSP00000368920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP2A	ENSP00000368924	4.0	4.0	0.0	0.0	0.0	5.0	4.0	0.0
EIF1AX	ENSP00000368927	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STOML3	ENSP00000368952	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
REEP5	ENSP00000368959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27636	ENSP00000368961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HGSNAT	ENSP00000368965	5.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
TRPC3	ENSP00000368966	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
MAP7D2	ENSP00000368972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KIFC3	ENSP00000368976	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SLC35B3	ENSP00000368981	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
OR6C68	ENSP00000368983	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
EXOSC9	ENSP00000368984	5.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0
OR6C65	ENSP00000368986	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR6C75	ENSP00000368987	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR6C3	ENSP00000368989	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR6C1	ENSP00000368990	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ARHGAP44	ENSP00000368994	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
TRPC4	ENSP00000369003	5.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
CXorf23	ENSP00000369009	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
C4orf31	ENSP00000369014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR56	ENSP00000369018	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
EEF1E1	ENSP00000369038	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
IPO7	ENSP00000369042	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SPINK4	ENSP00000369045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYP1A1	ENSP00000369050	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B4GALT1	ENSP00000369055	5.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0
POSTN	ENSP00000369071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CENPB	ENSP00000369075	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SPEF1	ENSP00000369080	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
TXNDC5	ENSP00000369081	5.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
PFKFB3	ENSP00000369100	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
CSNK1A1L	ENSP00000369126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJA1	ENSP00000369127	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSP	ENSP00000369129	0.0	0.0	4.0	0.0	0.0	4.0	5.0	0.0
SIN3B	ENSP00000369131	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SLCO6A1	ENSP00000369135	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
MT1M	ENSP00000369146	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
SMAD9	ENSP00000369154	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
OR10A4	ENSP00000369157	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
NDUFB6	ENSP00000369176	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
GPR64	ENSP00000369198	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SOHLH2	ENSP00000369210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DDX58	ENSP00000369213	5.0	0.0	5.0	0.0	0.0	0.0	5.0	0.0
ARIH1	ENSP00000369217	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RBM17	ENSP00000369218	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
SLC6A2	ENSP00000369237	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
ADAM32	ENSP00000369238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MAB21L1	ENSP00000369251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRIT3	ENSP00000369252	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPGRIP1L	ENSP00000369257	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
CNGA4	ENSP00000369268	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
RREB1	ENSP00000369270	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PHKA2	ENSP00000369274	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR52E6	ENSP00000369279	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
SAMD9	ENSP00000369292	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL2RA	ENSP00000369293	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
TRIM22	ENSP00000369299	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
IL15RA	ENSP00000369312	5.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0
KRT6A	ENSP00000369317	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
RHOBTB3	ENSP00000369318	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
RS1	ENSP00000369320	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPNT	ENSP00000369323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKL5	ENSP00000369325	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
FBXO18	ENSP00000369335	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
C9orf72	ENSP00000369339	3.0	0.0	0.0	5.0	5.0	5.0	0.0	0.0
GPR150	ENSP00000369344	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
ARSK	ENSP00000369346	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KRT81	ENSP00000369349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C9orf11	ENSP00000369371	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM5	ENSP00000369373	5.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0
SCML1	ENSP00000369380	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
RPP40	ENSP00000369391	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
LRRC19	ENSP00000369395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC4A11	ENSP00000369396	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
NHS	ENSP00000369400	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
IFT74	ENSP00000369402	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
C14orf73	ENSP00000369409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RFC3	ENSP00000369411	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
STEAP4	ENSP00000369419	5.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0
RBBP7	ENSP00000369427	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
KRTAP10-10	ENSP00000369438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM6	ENSP00000369440	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IZUMO3	ENSP00000369441	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
KL	ENSP00000369442	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
KRTAP10-7	ENSP00000369445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMAGP	ENSP00000369446	5.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0
ITPA	ENSP00000369456	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TXLNG	ENSP00000369465	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
BRCA2	ENSP00000369497	5.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0
SYAP1	ENSP00000369500	4.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0
ATP6AP1L	ENSP00000369513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2orf28	ENSP00000369518	5.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
MTAP	ENSP00000369519	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALOX15B	ENSP00000369530	5.0	0.0	5.0	0.0	0.0	5.0	5.0	0.0
GDI2	ENSP00000369538	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
S100G	ENSP00000369547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA8	ENSP00000369553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA2	ENSP00000369554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA6	ENSP00000369558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR51I1	ENSP00000369559	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
IFNA5	ENSP00000369560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA16	ENSP00000369564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNA10	ENSP00000369566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR51B6	ENSP00000369568	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
IFNA14	ENSP00000369571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR51B4	ENSP00000369573	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
IFNA21	ENSP00000369574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNW1	ENSP00000369578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNB1	ENSP00000369581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTPLAD2	ENSP00000369582	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCDC85C	ENSP00000369592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRY	ENSP00000369600	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
SPZ1	ENSP00000369611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CNTROB	ENSP00000369614	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
FASTKD5	ENSP00000369618	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
C6orf50	ENSP00000369622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM50B	ENSP00000369625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRPF40B	ENSP00000369634	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
SNX1	ENSP00000369638	3.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0
GRPR	ENSP00000369643	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
AVP	ENSP00000369647	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSP90AA4P	ENSP00000369649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HBD	ENSP00000369654	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXL19	ENSP00000369666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMILIN1	ENSP00000369677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
USP3	ENSP00000369681	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
MRPS26	ENSP00000369682	5.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0
MLLT3	ENSP00000369695	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
TMEM27	ENSP00000369699	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TUBB2A	ENSP00000369703	3.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0
CHD3	ENSP00000369716	5.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0
OR52A1	ENSP00000369725	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR52A4	ENSP00000369727	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR52J3	ENSP00000369728	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR51A2	ENSP00000369729	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
OR51A4	ENSP00000369731	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
TBCA	ENSP00000369736	5.0	0.0	0.0	0.0	0.0	4.0	3.0	0.0
OR51T1	ENSP00000369738	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
BPHL	ENSP00000369739	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
OR52R1	ENSP00000369742	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
C2CD4B	ENSP00000369755	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
PTPRA	ENSP00000369756	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
RPS6	ENSP00000369757	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ZNF763	ENSP00000369774	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
PMS2L10	ENSP00000369775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF768	ENSP00000369777	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
TUBAL3	ENSP00000369784	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
PIR	ENSP00000369785	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
UCN3	ENSP00000369798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DENND4C	ENSP00000369802	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
VPS16	ENSP00000369810	5.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0
SHBG	ENSP00000369816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIGA	ENSP00000369820	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RGL3	ENSP00000369823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPHX2	ENSP00000369843	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C13orf33	ENSP00000369849	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C2CD2	ENSP00000369853	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ASB9	ENSP00000369855	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
FAM175A	ENSP00000369857	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ALOX5AP	ENSP00000369858	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
MOSPD2	ENSP00000369860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COL4A3BP	ENSP00000369862	5.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0
FAM57B	ENSP00000369863	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
HAUS6	ENSP00000369871	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
AKR1CL1	ENSP00000369879	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLTM	ENSP00000369887	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
COL2A1	ENSP00000369889	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSP90AB4P	ENSP00000369893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GEMIN8	ENSP00000369895	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
CARS	ENSP00000369897	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RRAGA	ENSP00000369899	5.0	4.0	0.0	5.0	0.0	5.0	0.0	0.0
NAP1L4	ENSP00000369915	4.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
ADAMTSL1	ENSP00000369921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKR1C3	ENSP00000369927	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
GCOM1	ENSP00000369943	4.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0
ADRA1A	ENSP00000369960	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0
IGSF5	ENSP00000369962	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
